ParameterID,OLD_Fragrances,OLD_Phthalates,OLD_Flame Retardant,OLD_Pesticides,OLD_Volatile Organic Compounds (VOCs),OLD_Polycyclic Aromatic Hydrocarbons (PAHs),OLD_Chemicals in Commerce,OLD_Polychlorinated Biphenyl,OLD_Dioxins and Furans,OLD_Pharmacological,OLD_Personal Care,OLD_Consumer Products,NEW_Consumer & Personal Care Products,NEW_Flame Retardants,NEW_Agricultural & Pharmaceutical Chemicals,NEW_Industrial & Commercial Chemicals,"NEW_Pollutants from burning fuels, soot, smoke",NEW_Persistent Organic Pollutants (POPs),MultipleClassifications,ParameterName,CasNumber
302602,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,4-Bromoanisole,104-92-7
302603,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,"2,3-Dibromoanisole",95970-22-2
302604,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,"2,4-Dibromoanisole",21702-84-1
302605,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,"2,5-Dibromoanisole",95970-08-4
302606,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,"2,6-Dibromoanisole",38603-09-7
302607,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,"3,5-Dibromoanisole",74137-36-3
302608,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,"2,4,5-Tribromoanisole",N/A
302610,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,Pentabromoethylbenzene,85-22-3
302612,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,"2,4,6-Tribromophenyl allyl ether",3278-89-5
302613,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,Pentabromotoluene,87-83-2
302615,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,3-Bromostyrene,2039-86-3
302616,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,Tribromoneopentyl alcohol,1522-92-5
302617,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,4-Bromostyrene,2039-82-9
302623,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,Tetrabromo-o-chlorotoluene,39569-21-6
302626,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,"1,2-Dibromo-4-(1,2-dibromoethyl)cyclohexane",3322-93-8
302627,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,"(2,3-Dibromopropyl) (2,4,6-tribromophenyl) ether",35109-60-5
302635,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,2'-Hydroxy-4-monobromodiphenyl ether,N/A
302636,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,"2'-Hydroxy-2,4,4'-tribromodiphenyl ether",4656-58-0
302637,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,"2'-Methoxy-2,4,4'-tribromodiphenyl ether",602326-13-6
302638,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,"3-Methoxy-2,2',4,4',6-pentabromodiphenyl ether",N/A
302639,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,4-Chlorophenol,106-48-9
302640,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,4-Chloroguaiacol,16766-30-6
302641,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,"3,4-Dichloroguaiacol",77102-94-4
302642,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,"4,5-Dichloroguaiacol",2460-49-3
302643,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,"4,6-Dichloroguaiacol",16766-31-7
302645,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,"3,4,6-Trichloroguaiacol",60712-44-9
302647,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,Tetrachloroguaiacol,2539-17-5
302648,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,5-Chlorovanillin,19463-48-0
302649,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,6-Chlorovanillin,18268-76-3
302650,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,"5,6-Dichlorovanillin",18268-69-4
302651,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,2-Chlorosyringaldehyde,76341-69-0
302652,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,"2,6-Dichlorosyringaldehyde",76330-06-8
302653,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,Trichlorosyringol,2539-26-6
302654,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,4-Chlorocatechol,2138-22-9
302655,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,"3,4-Dichlorocatechol",3978-67-4
302661,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,TRUE,Zinc diethyldithiocarbamate,14324-55-1
302662,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,TRUE,Nickel dibutyldithiocarbamate,13927-77-0
302663,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBDE 4,51452-87-0
302664,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBDE 6,147217-72-9
302665,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBDE 9,337513-66-3
302666,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBDE 19,147217-73-0
302667,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBDE 21,337513-67-4
302668,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBDE 26,337513-75-4
302669,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBDE 27,337513-53-8
302670,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBDE 31,65075-08-3
302671,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBDE 50,446254-23-5
302672,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBDE 51,189084-57-9
302673,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBDE 62,446254-33-7
302674,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBDE 69,327185-09-1
302675,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBDE 88,446254-55-3
302676,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBDE 89,446254-56-4
302677,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBDE 103,446254-67-7
302678,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBDE 108,446254-71-3
302679,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBDE 115,446254-78-0
302680,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBDE 127,446254-86-0
302681,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBDE 128,182677-28-7
302682,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBDE 142,446254-98-4
302683,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBDE 144,446255-00-1
302684,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBDE 160,446255-11-4
302685,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBDE 185,405237-86-7
302686,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBDE 201,446255-50-1
302706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,1-Chlorodibenzo-p-dioxin,39227-53-7
302707,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,2-Chlorodibenzo-p-dioxin,39227-54-8
302708,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,"1,2-Dichlorodibenzo-p-dioxin",54536-18-4
302709,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,"2,3-Dichlorodibenzo-p-dioxin",29446-15-9
302710,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,"2,8-Dichlorodibenzo-p-dioxin",38964-22-6
302711,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-dioxin",35822-46-9
302712,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,"1,2,3,4,6,7,9-Heptachlorodibenzo-p-dioxin",58200-70-7
302713,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,"1,2,3,4,6,7-Hexachlorodibenzo-p-dioxin",58200-66-1
302714,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,"1,2,3,4,7,8-Hexachlorodibenzo-p-dioxin",39227-28-6
302715,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,"1,2,3,7,8,9-Hexachlorodibenzo-p-dioxin",19408-74-3
302716,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,"1,2,3,4,6,7,8,9-Octachlorodibenzo-p-dioxin",3268-87-9
302717,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,"1,2,3,4,7-Pentachlorodibenzo-p-dioxin",39227-61-7
302718,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,"1,2,3,7,8-Pentachlorodibenzo-p-dioxin",40321-76-4
302719,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,"1,2,3-Trichlorodibenzo-p-dioxin",54536-17-3
302720,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,"1,2,4-Trichlorodibenzo-p-dioxin",39227-58-2
302721,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,"1,7,8-Trichlorodibenzo-p-dioxin",82306-65-8
302722,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,"2,3,7-Trichlorodibenzo-p-dioxin",33857-28-2
302723,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,"1,2,3,4-Tetrachlorodibenzo-p-dioxin",30746-58-8
302724,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,"1,2,7,8-Tetrachlorodibenzo-p-dioxin",34816-53-0
302725,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,"1,3,7,8-Tetrachlorodibenzo-p-dioxin",50585-46-1
302726,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,"1,3,6,8-Tetrachlorodibenzo-p-dioxin",33423-92-6
302727,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,"1,2,8,9-Tetrachlorodibenzo-p-dioxin",62470-54-6
302728,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,"1,3,7,9-Tetrachlorodibenzo-p-dioxin",62470-53-5
302729,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,"1,2,6,8-Tetrachlorodibenzo-p-dioxin",67323-56-2
302730,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,2-chlorodibenzofuran,51230-49-0
302731,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,4-Chlorodibenzofuran,74992-96-4
302732,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,"2,8-Dichlorodibenzofuran",5409-83-6
302733,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,"1,2,3,4,6,7,8-Heptachlorodibenzofuran",38998-75-3
302734,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,"1,2,3,4,7,8-Hexachlorodibenzofuran",55684-94-1
302735,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,"1,2,3,7,8-Pentachlorodibenzofuran",57117-41-6
302736,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,"1,2,3,4-Tetrachlorodibenzofuran",24478-72-6
302737,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,"1,3,6,8-Tetrachlorodibenzofuran",30402-14-3
302738,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,"2,4,8-Trichlorodibenzofuran",54589-71-8
302739,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,2-Chlorophenyl-4-nitrophenyl ether,2303-23-3
302740,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,"2,5-Dichlorophenyl-4-nitrophenyl ether",39145-48-7
302741,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,"1,3-Dichlorodibenzo-p-dioxin",50585-39-2
302742,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,"1,2,3,6,7,8-Hexachlorodibenzo-p-dioxin",57653-85-7
302751,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,Dibenzo-p-dioxin,262-12-4
302752,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,"1,4-Dichlorodibenzo-p-dioxin",54536-19-5
302753,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,"1,6-Dichlorodibenzo-p-dioxin",38178-38-0
302754,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,"2,7-Dichlorodibenzo-p-dioxin",33857-26-0
302755,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,"1,4-Dioxino(2,3,b,5,6,b')dipyridine",262-16-8
302756,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,"1,2,4,6,7,9/1,2,4,6,8,9-Hexachlorodibenzo-p-dioxin",39227-62-8
302757,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,"1,2,3,8,9-Pentachlorodibenzo-p-dioxin",71925-18-3
302758,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,"1,2,4,7,8-Pentachlorodibenzo-p-dioxin",58802-08-7
302759,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,"1,2,4,6,8/1,2,4,7,9-Pentachlorodibenzo-p-dioxin",71998-76-0
302760,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,"2,3,7,8-Tetrabromodibenzo-p-dioxin",50585-41-6
302761,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,"1,2,6,7-Tetrachlorodibenzo-p-dioxin",41903-57-5
302762,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,"1,2,3,4,6,7,8,9-Octachlorodibenzofuran",39001-02-0
302763,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,3-Chlorophenyl-4-nitrophenyl ether,2303-23-3
302764,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,4-Chlorophenyl-4-nitrophenyl ether,1836-74-4
302765,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,"2,3-Dichlorophenyl-4-nitrophenyl ether",82239-20-1
302766,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,"2,4-Dibromophenyl-4-nitrophenyl ether",2671-93-4
302767,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,"2,6-Dichlorophenyl-4-nitrophenyl ether",2093-28-9
302768,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,"3,4-Dichlorophenyl-4-nitrophenyl ether",22532-80-5
302769,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,"3,5-Dichlorophenyl-4-nitrophenyl ether",21105-77-1
302770,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,4-Nitrophenyl phenyl ether,620-88-2
302771,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,"2,3,4-Trichlorophenyl-4-nitrophenyl ether",142022-61-5
302772,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,"2,3,5-Trichlorophenyl-4-nitrophenyl ether",142022-59-1
302773,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,"2,3,6-Trichlorophenyl-4-nitrophenyl ether",142022-58-0
302774,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,"2,4,5-Trichlorophenyl-4-nitrophenyl ether",22532-68-9
302776,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,"3,4,5-Trichlorophenyl-4-nitrophenyl ether",1836-77-7
302849,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,Tetrabromophthalate diol,20566-35-2
302993,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,FALSE,Farnesol I,4602-84-0
302994,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,FALSE,Citral A,5392-40-5
302997,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,FALSE,isoeugenol,97-54-1
303004,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,FALSE,benzyl salicylate,118-58-1
303007,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,FALSE,cinnamyl alcohol,104-54-1
303010,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,FALSE,lyral,31906-04-4
303217,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,n-phenyl-2-naphthylamine,135-88-6
303218,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,n-phenyl-1-naphthylamine,90-30-2
303219,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,TRUE,drometrizole,2440-22-4
303220,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,TRUE,butylated hydroxytoluene,128-37-0
303222,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,"2,4-dinitroaniline",97-02-9
303223,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,2-chloroaniline,95-51-2
303224,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,TRUE,"4,4'-Methylenedianiline",101-77-9
303225,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,2-chloro-4-nitroaniline,121-87-9
303226,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,4-chloro-2-nitroaniline,89-63-4
303227,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,"2-chloro-4,6-dinitroaniline",3531-19-9
303228,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,"2,6-dibromo-4-nitroaniline",827-94-1
303229,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,"2-bromo-4,6-dinitroaniline",1817-73-8
303231,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,TRUE,bisphenol Z,843-55-0
303232,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,TRUE,bisphenol E,2081-08-5
303233,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,TRUE,bisphenol B,77-40-7
303234,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,TRUE,bisphenol AF,1478-61-1
303235,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,TRUE,4-hydroxybiphenyl,92-69-3
303240,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,2-bromophenol,95-56-7
303241,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,4-hydroxy-3-chlorobiphenyl,92-04-6
303242,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,"3,4,5-trichlorophenol",609-19-8
303245,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,TRUE,3-chlorophenol,108-43-0
303246,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,3-nitrophenol,554-84-7
303247,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,3-hydroxybiphenyl,580-51-8
303248,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,4-chloro-2-methylphenol,1570-64-5
303249,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,TRUE,4-ethoxyphenol,622-62-8
303250,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,TRUE,4-n-octylphenol,1806-26-4
303252,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,TRUE,indole,120-72-9
303253,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,benzotriazole,95-14-7
303254,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,"2,4-dichloroaniline",554-00-7
303255,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,"2,5-dichloroaniline",95-82-9
303256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,"2,3-dimethylaniline",87-59-2
303258,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,"2,5-dimethylaniline",95-78-3
303259,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,"2,6-diethylaniline",579-66-8
303260,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,"2,6-diisopropylaniline",24544-04-5
303261,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,2-ethylaniline,578-54-1
303262,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,2-isopropylaniline,643-28-7
303263,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,TRUE,"2,3,5-trimethylphenol",697-82-5
303265,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,"2,5-dichlorophenol",583-78-8
303266,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,"2,6-ditertbutyl-4-methoxyphenol",489-01-0
303267,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,TRUE,"2,6-dimethoxyphenol",91-10-1
303268,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,2-(1-methylbutyl)phenol,87-26-3
303270,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,FALSE,propenyl guaethol,94-86-0
303272,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,TRUE,2-ethylphenol,90-00-6
303273,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,TRUE,2-propylphenol,644-35-9
303274,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,3-(dimethylamino)phenol,99-07-0
303275,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,TRUE,"3,5-dimethylphenol",108-68-9
303276,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,TRUE,3-ethylphenol,620-17-7
303277,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,TRUE,3-methoxyphenol,150-19-6
303278,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,3-tert-butylphenol,585-34-2
303279,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,"4-amino-2,6-dichlorophenol",5930-28-9
303280,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,4-butylphenol,1638-22-8
303281,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,TRUE,4-isopropylphenol,99-89-8
303282,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,TRUE,"2,4,6-trichloroaniline",634-93-5
303283,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,"3,4-dimethylaniline",95-64-7
303284,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,"3,5-dimethylaniline",108-69-0
303285,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,m-toluidine,108-44-1
303286,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,p-toluidine,106-49-0
303287,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,TRUE,"2,4-dichloro-3,5-dimethylphenol",133-53-9
303288,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,TRUE,"2,3-xylenol",526-75-0
303289,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,"2,4,6-triiodophenol",609-23-4
303291,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,"2,4-bis(alpha,alpha-dimethylbenzyl)phenol",2772-45-4
303292,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,TRUE,"2,4-di-tert-amylphenol",120-95-6
303293,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,"2,4-di-tert-butylphenol",96-76-4
303294,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,"2,6-di-tert-butyl-4-dimethylaminomethylphenol",88-27-7
303295,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,"2,6-Di-tert-butyl-4-ethylphenol",4130-42-1
303296,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,"2,6-Di-tert-butylphenol",128-39-2
303298,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,2-sec-butylphenol,89-72-5
303299,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,2-Amino-4-chlorophenol,95-85-2
303300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,2-amino-p-cresol,95-84-1
303302,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,2-aminophenol,95-55-6
303303,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,6-chloro-m-cresol,615-74-7
303304,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,TRUE,2-ethoxyphenol,94-71-3
