ParameterID,ParameterName,CasNumber,MolecularFormula,MolecularWeight
303713,n-Dodecane (ng),112-40-3,C12H26,170.335
303714,n-Dodecane (mol),112-40-3,C12H26,170.335
303715,"1,2,3-Trichlorobenzene - BG Corr",87-61-6,C6H3Cl3,181.447
303716,"1,2,3-Trichlorobenzene (ng)",87-61-6,C6H3Cl3,181.447
303717,"1,2,3-Trichlorobenzene (mol)",87-61-6,C6H3Cl3,181.447
303718,n-Tetradecane - BG Corr,629-59-4,C14H30,198.394
303719,n-Tetradecane (ng),629-59-4,C14H30,198.394
303720,n-Tetradecane (mol),629-59-4,C14H30,198.394
303721,n-Pentadecane - BG Corr,629-62-9,C15H32,212.421
303722,n-Pentadecane (ng),629-62-9,C15H32,212.421
303723,n-Pentadecane (mol),629-62-9,C15H32,212.421
303724,n-Hexadecane - BG Corr,544-76-3,C16H34,226.441
303725,n-Hexadecane (ng),544-76-3,C16H34,226.441
303726,n-Hexadecane (mol),544-76-3,C16H34,226.441
303727,n-Heptadecane - BG Corr,629-78-7,C17H36,240.468
303728,n-Heptadecane (ng),629-78-7,C17H36,240.468
303729,n-Heptadecane (mol),629-78-7,C17H36,240.468
303730,n-Octadecane - BG Corr,593-45-3,C18H38,254.494
303731,n-Octadecane (ng),593-45-3,C18H38,254.494
303732,n-Octadecane (mol),593-45-3,C18H38,254.494
303733,n-Eicosane - BG Corr,112-95-8,C20H42,282.547
303734,n-Eicosane (ng),112-95-8,C20H42,282.547
303735,n-Eicosane (mol),112-95-8,C20H42,282.547
303736,Chromone - BG Corr,491-38-3,C9H602,146.14
303737,Chromone (ng),491-38-3,C9H602,146.14
303738,Chromone (mol),491-38-3,C9H602,146.14
303739,Benzofluorenone - BG Corr,76723-60-9,C17H10O,230.266
303740,Benzofluorenone (ng),76723-60-9,C17H10O,230.266
303741,Benzofluorenone (mol),76723-60-9,C17H10O,230.266
303742,Benzanthrone - BG Corr,82-05-3,C17H10O,230.2607
303743,Benzanthrone (ng),82-05-3,C17H10O,230.2607
303744,Benzanthrone (mol),82-05-3,C17H10O,230.2607
303745,9-Fluorenone - BG Corr,486-25-9,C13H8O,180.2020
303746,9-Fluorenone (ng),486-25-9,C13H8O,180.2020
303747,9-Fluorenone (mol),486-25-9,C13H8O,180.2020
303748,Xanthone - BG Corr,90-47-1,C13H8O2,196.201
303749,Xanthone (ng),90-47-1,C13H8O2,196.201
303750,Xanthone (mol),90-47-1,C13H8O2,196.201
303751,"9,10-Anthraquinone - BG Corr",84-65-1,C14H8O2,208.2121
303752,"9,10-Anthraquinone (ng)",84-65-1,C14H8O2,208.2121
303753,"9,10-Anthraquinone (mol)",84-65-1,C14H8O2,208.2121
303754,2-Ethylanthraquinone - BG Corr,84-51-5,C16H12O2,236.265
303755,2-Ethylanthraquinone (ng),84-51-5,C16H12O2,236.265
303756,2-Ethylanthraquinone (mol),84-51-5,C16H12O2,236.265
303757,Tributyl phosphate - BG Corr,126-73-8,C12H27O4P,266.3141
303758,Tributyl phosphate (ng),126-73-8,C12H27O4P,266.3141
303759,Tributyl phosphate (mol),126-73-8,C12H27O4P,266.3141
303760,TCEP - BG Corr,115-96-8,C6H12Cl3O4P,285.490
303761,TCEP (ng),115-96-8,C6H12Cl3O4P,285.490
303762,TCEP (mol),115-96-8,C6H12Cl3O4P,285.490
303763,TDCPP - BG Corr,13674-87-8,C9H15Cl6O4P,430.90
303764,TDCPP (ng),13674-87-8,C9H15Cl6O4P,430.90
303765,TDCPP (mol),13674-87-8,C9H15Cl6O4P,430.90
303766,TPP - BG Corr,115-86-6,C18H15O4P,326.283
303767,TPP (ng),115-86-6,C18H15O4P,326.283
303768,TPP (mol),115-86-6,C18H15O4P,326.283
303769,Tris(2-ethylhexyl) phosphate - BG Corr,78-42-2,C24H51O4P,434.642000
303770,Tris(2-ethylhexyl) phosphate (ng),78-42-2,C24H51O4P,434.642000
303771,Tris(2-ethylhexyl) phosphate (mol),78-42-2,C24H51O4P,434.642000
303772,tricresyl phosphate - BG Corr,1330-78-5,,368.37
303773,tricresyl phosphate (ng),1330-78-5,,368.37
303774,tricresyl phosphate (mol),1330-78-5,,368.37
303775,naphthalene - BG Corr,91-20-3,C10H8,128.17
303776,naphthalene (ng),91-20-3,C10H8,128.17
303777,naphthalene (mol),91-20-3,C10H8,128.17
303778,2-methylnaphthalene - BG Corr,91-57-6,C11H10,142.1971
303779,2-methylnaphthalene (ng),91-57-6,C11H10,142.1971
303780,2-methylnaphthalene (mol),91-57-6,C11H10,142.1971
303781,1-methylnaphthalene - BG Corr,90-12-0,C11H10,142.2
303782,1-methylnaphthalene (ng),90-12-0,C11H10,142.2
303783,1-methylnaphthalene (mol),90-12-0,C11H10,142.2
303784,"2,6-dimethylnaphthalene - BG Corr",581-42-0,C12H12,156.2237
303785,"2,6-dimethylnaphthalene (ng)",581-42-0,C12H12,156.2237
303786,"2,6-dimethylnaphthalene (mol)",581-42-0,C12H12,156.22
303787,"1,3-dimethylnaphthalene - BG Corr",575-41-7,C12H12,156.224
303788,"1,3-dimethylnaphthalene (ng)",575-41-7,C12H12,156.224
303789,"1,3-dimethylnaphthalene (mol)",575-41-7,C12H12,156.224
303790,"1,6-dimethylnaphthalene - BG Corr",575-43-9,C12H12,156.228
303791,"1,6-dimethylnaphthalene (ng)",575-43-9,C12H12,156.228
303792,"1,6-dimethylnaphthalene (mol)",575-43-9,C12H12,156.228
303793,"1,4-dimethylnaphthalene - BG Corr",571-58-4,C12H12,156.2237
303794,"1,4-dimethylnaphthalene (ng)",571-58-4,C12H12,156.2237
303795,"1,4-dimethylnaphthalene (mol)",571-58-4,C12H12,156.2237
303796,"1,5-dimethylnaphthalene - BG Corr",571-61-9,C12H12,156.2237
303797,"1,5-dimethylnaphthalene (ng)",571-61-9,C12H12,156.2237
303798,"1,5-dimethylnaphthalene (mol)",571-61-9,C12H12,156.2237
303799,"1,2-dimethylnaphthalene - BG Corr",573-98-8,C12H12,156.22
303800,"1,2-dimethylnaphthalene (ng)",573-98-8,C12H12,156.2237
303801,"1,2-dimethylnaphthalene (mol)",573-98-8,C12H12,156.2237
303802,"1,8-dimethylnaphthalene - BG Corr",569-41-5,C12H12,156.2237
303803,"1,8-dimethylnaphthalene (ng)",569-41-5,C12H12,156.2237
303804,"1,8-dimethylnaphthalene (mol)",569-41-5,C12H12,156.2237
303805,acenaphthylene - BG Corr,208-96-8,C12H8,152.19
303806,acenaphthylene (ng),208-96-8,C12H8,152.1919
303807,acenaphthylene (mol),208-96-8,C12H8,152.1919
303808,acenaphthene - BG Corr,83-32-9,C12H10,154.2
303809,acenaphthene (ng),83-32-9,C12H10,154.2
303810,acenaphthene (mol),83-32-9,C12H10,154.2
303811,fluorene - BG Corr,86-73-7,C13H10,166.223
303812,fluorene (ng),86-73-7,C13H10,166.223
303813,fluorene (mol),86-73-7,C13H10,166.223
303814,dibenzothiophene - BG Corr,132-65-0,C12H8S,184.257
303815,dibenzothiophene (ng),132-65-0,C12H8S,184.257
303816,dibenzothiophene (mol),132-65-0,C12H8S,184.257
303817,phenanthrene - BG Corr,85-01-8,C14H10,178.23
303818,phenanthrene (ng),85-01-8,C14H10,178.23
303819,phenanthrene (mol),85-01-8,C14H10,178.23
303820,anthracene - BG Corr,120-12-7,C14H10,178.23
303821,anthracene (ng),120-12-7,C14H10,178.23
303822,anthracene (mol),120-12-7,C14H10,178.23
303823,2-methylphenanthrene - BG Corr,2531-84-2,C15H12,192.25
303824,2-methylphenanthrene (ng),2531-84-2,C15H12,192.25
303825,2-methylphenanthrene (mol),2531-84-2,C15H12,192.25
303826,2-methylanthracene - BG Corr,613-12-7,C15H12,192.25
303827,2-methylanthracene (ng),613-12-7,C15H12,192.2558
303828,2-methylanthracene (mol),613-12-7,C15H12,192.2558
303829,1-methylphenanthrene - BG Corr,832-69-9,C15H12,192.258
303830,1-methylphenanthrene (ng),832-69-9,C15H12,192.2558
303831,1-methylphenanthrene (mol),832-69-9,C15H12,192.2558
303832,9-methylanthracene - BG Corr,779-02-2,C15H12,192.25
303833,9-methylanthracene (ng),779-02-2,C15H12,192.2558
303834,9-methylanthracene (mol),779-02-2,C15H12,192.2558
303835,"3,6-dimethylphenanthrene - BG Corr",1576-67-6,C16H14,206.28
303836,"3,6-dimethylphenanthrene (ng)",1576-67-6,C16H14,206.2824
303837,"3,6-dimethylphenanthrene (mol)",1576-67-6,C16H14,206.2824
303838,"2,3-dimethylanthracene - BG Corr",613-06-9,C16H14,206.28
303839,"2,3-dimethylanthracene (ng)",613-06-9,C16H14,206.2824
303840,"2,3-dimethylanthracene (mol)",613-06-9,C16H14,206.2824
303841,fluoranthene - BG Corr,206-44-0,C16H10,202.26
303842,fluoranthene (ng),206-44-0,C16H10,202.2506
303843,fluoranthene (mol),206-44-0,C16H10,202.2506
303844,Pyrene - BG Corr,129-00-0,C16H10,202.25
303845,Pyrene (ng),129-00-0,C16H10,202.25
303846,pyrene (mol),129-00-0,C16H10,202.25
303847,retene - BG Corr,483-65-8,C18H18,234.33
303848,retene (ng),483-65-8,C18H18,234.3355
303849,retene (mol),483-65-8,C18H18,234.3355
303850,benzo[a]fluorene - BG Corr,238-84-6,C17H12,216.227
303851,benzo[a]fluorene (ng),238-84-6,C17H12,216.2772
303852,benzo[a]fluorene (mol),238-84-6,C17H12,216.2772
303853,benzo[b+c]fluorene - BG Corr,,,216.283
303854,benzo[b+c]fluorene (ng),,,216.283
303855,benzo[b+c]fluorene (mol),,,216.283
303856,1-methylpyrene - BG Corr,2381-21-7,C17H12,216.28
303857,1-methylpyrene (ng),2381-21-7,C17H12,216.2772
303858,1-methylpyrene (mol),2381-21-7,C17H12,216.2772
303859,cyclopenta[cd]pyrene - BG Corr,27208-37-3,C18H10,226.2720
303860,cyclopenta[cd]pyrene (ng),27208-37-3,C18H10,226.2720
303861,cyclopenta[cd]pyrene (mol),27208-37-3,C18H10,226.2720
303862,benz[a]anthracene - BG Corr,56-55-3,C18H12,228.288
303863,benz[a]anthracene (ng),56-55-3,C18H12,228.288
303864,benz[a]anthracene (mol),56-55-3,C18H12,228.288
303865,triphenylene - BG Corr,217-59-4,C18H12,228.2879
303866,triphenylene (ng),217-59-4,C18H12,228.2879
303867,triphenylene (mol),217-59-4,C18H12,228.2879
303868,chrysene - BG Corr,218-01-9,C18H12,228.28
303869,chrysene (ng),218-01-9,C18H12,228.2879
303870,chrysene (mol),218-01-9,C18H12,228.2879
303871,5-methylchrysene - BG Corr,3697-24-3,C19H14,242.3145
303872,5-methylchrysene (ng),3697-24-3,C19H14,242.3145
303873,5-methylchrysene (mol),3697-24-3,C19H14,242.3145
303874,6-methylchrysene - BG Corr,1705-85-7,C19H14,242.31
303875,6-methylchrysene (ng),1705-85-7,C19H14,242.3145
303876,6-methylchrysene (mol),1705-85-7,C19H14,242.3145
303877,benzo[b+k]fluoranthene - BG Corr,,,252.316
303878,benzo[b+k]fluoranthene (ng),,,252.316
303879,benzo[b+k]fluoranthene (mol),,,252.316
303880,benzo[j]fluoranthene - BG Corr,205-82-3,C20H12,252.3093
303881,benzo[j]fluoranthene (ng),205-82-3,C20H12,252.3093
303882,benzo[j]fluoranthene (mol),205-82-3,C20H12,252.3093
303883,benzo[e]pyrene - BG Corr,192-97-2,C20H12,252.3
303884,benzo[e]pyrene (ng),192-97-2,C20H12,252.3093
303885,benzo[e]pyrene (mol),192-97-2,C20H12,252.3093
303886,benzo[a]pyrene - BG Corr,50-32-8,C20H12,252.3
303887,benzo[a]pyrene (ng),50-32-8,C20H12,252.3093
303888,benzo[a]pyrene (mol),50-32-8,C20H12,252.3093
303889,"indeno[1,2,3-cd]pyrene - BG Corr",193-39-5,C22H12,276.3307
303890,"indeno[1,2,3-cd]pyrene (ng)",193-39-5,C22H12,276.3307
303891,"indeno[1,2,3-cd]pyrene (mol)",193-39-5,C22H12,276.3307
303892,"dibenzo[a,h]anthracene - BG Corr",53-70-3,C22H14,278.3446
303893,"dibenzo[a,h]anthracene (ng)",53-70-3,C22H14,278.3446
303894,"dibenzo[a,h]anthracene (mol)",53-70-3,C22H14,278.3446
303895,benzo[a]chrysene - BG Corr,213-46-7,C22H14,278.3466
303896,benzo[a]chrysene (ng),213-46-7,C22H14,278.3466
303897,benzo[a]chrysene (mol),213-46-7,C22H14,278.3466
303898,benzo[ghi]perylene - BG Corr,191-24-2,C22H12,276.33
303899,benzo[ghi]perylene (ng),191-24-2,C22H12,276.3307
303900,benzo[ghi]perylene (mol),191-24-2,C22H12,276.3307
303901,anthanthrene - BG Corr,191-26-4,C22H12,276.3307
303902,anthanthrene (ng),191-26-4,C22H12,276.3307
303903,anthanthrene (mol),191-26-4,C22H12,276.3307
303904,"dibenzo[a,e]fluoranthene - BG Corr",5385-75-1,C24H14,302.368
303905,"dibenzo[a,e]fluoranthene (ng)",5385-75-1,C24H14,302.368
303906,"dibenzo[a,e]fluoranthene (mol)",5385-75-1,C24H14,302.368
303907,"dibenzo[a,l]pyrene - BG Corr",191-30-0,C24H14,302.3680
303908,"dibenzo[a,l]pyrene (ng)",191-30-0,C24H14,302.3680
303909,"dibenzo[a,l]pyrene (mol)",191-30-0,C24H14,302.3680
303910,"7,12-dimethylbenz[a]anthracene - BG Corr",57-97-6,C20H16,256.3410
303911,"7,12-dimethylbenz[a]anthracene (ng)",57-97-6,C20H16,256.3410
303912,"7,12-dimethylbenz[a]anthracene (mol)",57-97-6,C20H16,256.3410
303913,benzo[b]fluoranthene - BG Corr,205-99-2,C20H12,252.3
303914,benzo[b]fluoranthene (ng),205-99-2,C20H12,252.3
303915,benzo[b]fluoranthene (mol),205-99-2,C20H12,252.3
303916,benzo[k]fluoranthene - BG Corr,207-08-9,C20H12,252.3093
303917,benzo[k]fluoranthene (ng),207-08-9,C20H12,252.3093
303918,benzo[k]fluoranthene (mol),207-08-9,C20H12,252.3093
303919,perylene - BG Corr,"77392-71-3 , 198-55-0",C20H12,252.32
303920,perylene (ng),"77392-71-3 , 198-55-0",C20H12,252.32
303921,perylene (mol),77392-71-3 & 198-55-0,C20H12,252.32
303922,"9,10-dimethylanthracene - BG Corr",781-43-1,C16H14,206.2824
303923,"9,10-dimethylanthracene (ng)",781-43-1,C16H14,206.2824
303924,"9,10-dimethylanthracene (mol)",781-43-1,C16H14,206.2824
303925,"naphtho[2,3-a]pyrene - BG Corr",196-42-9,C24H14,302.3680
303926,"naphtho[2,3-a]pyrene (ng)",196-42-9,C24H14,302.3680
303927,"naphtho[2,3-a]pyrene (mol)",196-42-9,C24H14,302.3680
303928,"naphtho[1,2-b]fluoranthene - BG Corr",111189-32-3,C24H14,302.368
303929,"naphtho[1,2-b]fluoranthene (ng)",111189-32-3,C24H14,302.368
303930,"naphtho[1,2-b]fluoranthene (mol)",111189-32-3,C24H14,302.368
303931,"dibenzo[e,l]pyrene - BG Corr",192-51-8,C24H14,302.3680
303932,"dibenzo[e,l]pyrene (ng)",192-51-8,C24H14,302.3680
303933,"dibenzo[e,l]pyrene (mol)",192-51-8,C24H14,302.3680
303934,"naphtho[2,3-k]fluoranthene - BG Corr",207-18-1,C24H14,302.368
303935,"naphtho[2,3-k]fluoranthene (ng)",207-18-1,C24H14,302.368
303936,"naphtho[2,3-k]fluoranthene (mol)",207-18-1,C24H14,302.368
303937,benzo[b]perylene - BG Corr,197-70-6,C24H14,302.368
303938,benzo[b]perylene (ng),197-70-6,C24H14,302.368
303939,benzo[b]perylene (mol),197-70-6,C24H14,302.368
303940,"naphtho[2,3-j]fluoranthene - BG Corr",205-83-4,C24H14,302.368
303941,"naphtho[2,3-j]fluoranthene (ng)",205-83-4,C24H14,302.368
303942,"naphtho[2,3-j]fluoranthene (mol)",205-83-4,C24H14,302.368
303943,benzo[c]fluorene - BG Corr,205-12-9,C17H12,216.2772
303944,benzo[c]fluorene (ng),205-12-9,C17H12,216.2772
303945,benzo[c]fluorene (mol),205-12-9,C17H12,216.2772
303946,2-ethylnaphthalene - BG Corr,939-27-5,C12H12,156.2237
303947,2-ethylnaphthalene (ng),939-27-5,C12H12,156.2237
303948,2-ethylnaphthalene (mol),939-27-5,C12H12,156.2237
303949,"2,6-diethylnaphthalene - BG Corr",59919-41-4,C14H16,184.27
303950,"2,6-diethylnaphthalene (ng)",59919-41-4,C14H16,184.27
303951,"2,6-diethylnaphthalene (mol)",59919-41-4,C14H16,184.27
303952,benzo[b]fluorene - BG Corr,243-17-4,C17H12,216.2772
303953,benzo[b]fluorene (ng),243-17-4,C17H12,216.2772
303954,benzo[b]fluorene (mol),243-17-4,C17H12,216.2772
303955,benz[j] and [e]aceanthrylene - BG Corr,202-33-5 & 199-54-2,C20H12,252.31
303956,benz[j] and [e]aceanthrylene (ng),202-33-5 & 199-54-2,C20H12,252.31
303957,benz[j] and [e]aceanthrylene (mol),202-33-5 & 199-54-2,C20H12,252.31
303958,"1,6 and 1,3-Dimethylnaphthalene - BG Corr",575-43-9 & 575-41-7,C12H12,156.228
303959,"1,6 and 1,3-Dimethylnaphthalene (ng)",575-43-9 & 575-41-7,C12H12,156.228
303960,"1,6 and 1,3-Dimethylnaphthalene (mol)",575-43-9 & 575-41-7,C12H12,156.228
303961,"naphtho[2,3-e]pyrene - BG Corr",193-09-9,C24H14,302.368
303962,"naphtho[2,3-e]pyrene (ng)",193-09-9,C24H14,302.368
303963,"naphtho[2,3-e]pyrene (mol)",193-09-9,C24H14,302.368
303964,What type of sampler?,,,
303965,"1,2-Dibromo-3-chloropropane - BG Corr",96-12-8,C3H5Br2Cl,236.333
303966,"1,2-Dibromo-3-chloropropane (ng)",96-12-8,C3H5Br2Cl,236.333
303967,"1,2-Dibromo-3-chloropropane (mol)",96-12-8,C3H5Br2Cl,236.333
303968,"4,4'-DDD - BG Corr",72-54-8,C14H10Cl4,320.041
303969,"4,4'-DDD (ng)",72-54-8,C14H10Cl4,320.041
303970,"4,4'-DDD (mol)",72-54-8,C14H10Cl4,320.041
303971,"4,4'-DDE - BG Corr",72-55-9,C14H8Cl4,318.025
303972,"4,4'-DDE (ng)",72-55-9,C14H8Cl4,318.025
303973,"4,4'-DDE (mol)",72-55-9,C14H8Cl4,318.025
303974,"4,4'-DDT - BG Corr",50-29-3,C14H9Cl5,354.486
303975,"4,4'-DDT (ng)",50-29-3,C14H9Cl5,354.486
303976,"4,4'-DDT (mol)",50-29-3,C14H9Cl5,354.486
303977,Alachlor - BG Corr,15972-60-8,C14H20ClNO2,269.767
303978,Alachlor (ng),15972-60-8,C14H20ClNO2,269.767
303979,Alachlor (mol),15972-60-8,C14H20ClNO2,269.767
303980,Aldrin - BG Corr,309-00-2,C12H8Cl6,364.910
303981,Aldrin (ng),309-00-2,C12H8Cl6,364.910
303982,Aldrin (mol),309-00-2,C12H8Cl6,364.910
303983,alpha-BHC - BG Corr,319-84-6,C6H6Cl6,290.830
303984,alpha-BHC (ng),319-84-6,C6H6Cl6,290.830
303985,alpha-BHC (mol),319-84-6,C6H6Cl6,290.830
303986,alpha-Chlordane - BG Corr,5103-71-9,C10H6Cl8,409.779
303987,alpha-Chlordane (ng),5103-71-9,C10H6Cl8,409.779
303988,alpha-Chlordane (mol),5103-71-9,C10H6Cl8,409.779
303989,Atrazine - BG Corr,1912-24-9,C8H14ClN5,215.69
303990,Atrazine (ng),1912-24-9,C8H14ClN5,215.69
303991,Atrazine (mol),1912-24-9,C8H14ClN5,215.69
303992,beta-BHC - BG Corr,319-85-7,C6H6Cl6,290.830
303993,beta-BHC (ng),319-85-7,C6H6Cl6,290.830
303994,beta-BHC (mol),319-85-7,C6H6Cl6,290.830
303995,Captafol - BG Corr,2425-06-1,C10H9Cl4NO2S,349.0641
303996,Captafol (ng),2425-06-1,C10H9Cl4NO2S,349.0641
303997,Captafol (mol),2425-06-1,C10H9Cl4NO2S,349.0641
303998,Captan - BG Corr,133-06-2,C9H8Cl3NO2S,300.589
303999,Captan (ng),133-06-2,C9H8Cl3NO2S,300.589
304000,Captan (mol),133-06-2,C9H8Cl3NO2S,300.589
304001,Chlorobenzilate - BG Corr,510-15-6,C16H14Cl2O3,325.187
304002,Chlorobenzilate (ng),510-15-6,C16H14Cl2O3,325.187
304003,Chlorobenzilate (mol),510-15-6,C16H14Cl2O3,325.187
304004,Chloroneb - BG Corr,2675-77-6,C8H8Cl2O2,207.054
304005,Chloroneb (ng),2675-77-6,C8H8Cl2O2,207.054
304006,Chloroneb (mol),2675-77-6,C8H8Cl2O2,207.054
304007,Chloropropylate - BG Corr,5836-10-2,C17H16Cl2O3,339.2164
304008,Chloropropylate (ng),5836-10-2,C17H16Cl2O3,339.2164
304009,Chloropropylate (mol),5836-10-2,C17H16Cl2O3,339.2164
304010,Chlorothalonil - BG Corr,1897-45-6,C8Cl4N2,265.911
304011,Chlorothalonil (ng),1897-45-6,C8Cl4N2,265.911
304012,Chlorothalonil (mol),1897-45-6,C8Cl4N2,265.911
304013,Chlorpyrifos - BG Corr,2921-88-2,C9H11Cl3NO3PS,350.586
304014,Chlorpyrifos (ng),2921-88-2,C9H11Cl3NO3PS,350.586
304015,Chlorpyrifos (mol),2921-88-2,C9H11Cl3NO3PS,350.586
304016,cis-Permethrin - BG Corr,61949-76-6,C21H20CI2O3,391.292
304017,cis-Permethrin (ng),61949-76-6,C21H20CI2O3,391.292
304018,cis-Permethrin (mol),61949-76-6,C21H20CI2O3,391.292
304019,Dacthal - BG Corr,1861-32-1,C10H6Cl4O4,331.964
304020,Dacthal (ng),1861-32-1,C10H6Cl4O4,331.964
304021,Dacthal (mol),1861-32-1,C10H6Cl4O4,331.964
304022,delta-BHC - BG Corr,319-86-8,C6H6Cl6,290.830
304023,delta-BHC (ng),319-86-8,C6H6Cl6,290.830
304024,delta-BHC (mol),319-86-8,C6H6Cl6,290.830
304025,Diallate I - BG Corr,2303-16-4,C10H17Cl2NOS,270.219
304026,Diallate I (ng),2303-16-4,C10H17Cl2NOS,270.219
304027,Diallate I (mol),2303-16-4,C10H17Cl2NOS,270.219
304028,Diazinon - BG Corr,333-41-5,C12H21N2O3PS,304.346
304029,Diazinon (ng),333-41-5,C12H21N2O3PS,304.346
304030,Diazinon (mol),333-41-5,C12H21N2O3PS,304.346
304031,Dieldrin - BG Corr,60-57-1,C12H8Cl6O,380.909
304032,Dieldrin (ng),60-57-1,C12H8Cl6O,380.909
304033,Dieldrin (mol),60-57-1,C12H8Cl6O,380.909
304034,Dimethoate - BG Corr,60-51-5,C5H12NO3PS2,229.257
304035,Dimethoate (ng),60-51-5,C5H12NO3PS2,229.257
304036,Dimethoate (mol),60-51-5,C5H12NO3PS2,229.257
304037,gamma-Chlordane - BG Corr,5103-74-2,C10H6Cl8,409.779
304038,gamma-Chlordane (ng),5103-74-2,C10H6Cl8,409.779
304039,gamma-Chlordane (mol),5103-74-2,C10H6Cl8,409.779
304040,Isodrin - BG Corr,465-73-6,C12H8Cl6,364.910
304041,Isodrin (ng),465-73-6,C12H8Cl6,364.910
304042,Isodrin (mol),465-73-6,C12H8Cl6,364.910
304043,Malathion - BG Corr,121-75-5,C10H19O6PS2,330.358
304044,Malathion (ng),121-75-5,C10H19O6PS2,330.358
304045,Malathion (mol),121-75-5,C10H19O6PS2,330.358
304046,Methoxychlor - BG Corr,72-43-5,C16H15Cl3O2,345.648
304047,Methoxychlor (ng),72-43-5,C16H15Cl3O2,345.648
304048,Methoxychlor (mol),72-43-5,C16H15Cl3O2,345.648
304049,Phorate - BG Corr,298-02-2,C7H17O2PS3,260.3813
304050,Phorate (ng),298-02-2,C7H17O2PS3,260.3813
304051,Phorate (mol),298-02-2,C7H17O2PS3,260.3813
304052,Imidan - BG Corr,732-11-6,C11H12NO4PS2,317.31
304053,Imidan (ng),732-11-6,C11H12NO4PS2,317.31
304054,Imidan (mol),732-11-6,C11H12NO4PS2,317.31
304055,Propachlor - BG Corr,1918-16-7,C11H14ClNO,211.688
304056,Propachlor (ng),1918-16-7,C11H14ClNO,211.688
304057,Propachlor (mol),1918-16-7,C11H14ClNO,211.688
304058,Endosulfan II - BG Corr,33213-65-9,C9H6Cl6O3S,406.925
304059,Endosulfan II (ng),33213-65-9,C9H6Cl6O3S,406.925
304060,Endosulfan II (mol),33213-65-9,C9H6Cl6O3S,406.925
304061,Endosulfan sulfate - BG Corr,1031-07-8,C9H6Cl6O4S,422.925
304062,Endosulfan sulfate (ng),1031-07-8,C9H6Cl6O4S,422.925
304063,Endosulfan sulfate (mol),1031-07-8,C9H6Cl6O4S,422.925
304064,Endrin - BG Corr,72-20-8,C12H8Cl6O,380.909
304065,Endrin (ng),72-20-8,C12H8Cl6O,380.909
304066,Endrin (mol),72-20-8,C12H8Cl6O,380.909
304067,Endrin aldehyde - BG Corr,7421-93-4,C12H8Cl6O,380.909
304068,Endrin aldehyde (ng),7421-93-4,C12H8Cl6O,380.909
304069,Endrin aldehyde (mol),7421-93-4,C12H8Cl6O,380.909
304070,Endrin ketone - BG Corr,53494-70-5,C12H8Cl6O,380.909
304071,Endrin ketone (ng),53494-70-5,C12H8Cl6O,380.909
304072,Endrin ketone (mol),53494-70-5,C12H8Cl6O,380.909
304073,Ethion - BG Corr,563-12-2,C9H22O4P2S4,384.4808
304074,Ethion (ng),563-12-2,C9H22O4P2S4,384.4808
304075,Ethion (mol),563-12-2,C9H22O4P2S4,384.4808
304076,Lindane - BG Corr,58-89-9,C6H6Cl6,290.8314
304077,Lindane (ng),58-89-9,C6H6Cl6,290.8314
304078,Lindane (mol),58-89-9,C6H6Cl6,290.8314
304079,Heptachlor - BG Corr,76-44-8,C10H5Cl7,373.318
304080,Heptachlor (ng),76-44-8,C10H5Cl7,373.318
304081,Heptachlor (mol),76-44-8,C10H5Cl7,373.318
304082,Heptachlor epoxide - BG Corr,1024-57-3,C10H5Cl7O,389.317
304083,Heptachlor epoxide (ng),1024-57-3,C10H5Cl7O,389.317
304084,Heptachlor epoxide (mol),1024-57-3,C10H5Cl7O,389.317
304085,Hexachlorobenzene - BG Corr,118-74-1,C6Cl6,284.782
304086,Hexachlorobenzene (ng),118-74-1,C6Cl6,284.782
304087,Hexachlorobenzene (mol),118-74-1,C6Cl6,284.782
304088,HCCPD - BG Corr,77-47-4,C5CI6,272.773
304089,HCCPD (ng),77-47-4,C5CI6,272.773
304090,HCCPD (mol),77-47-4,C5CI6,272.773
304091,Metolachlor - BG Corr,51218-45-2,C15H22ClNO2,283.8
304092,Metolachlor (ng),51218-45-2,C15H22ClNO2,283.8
304093,Metolachlor (mol),51218-45-2,C15H22ClNO2,283.8
304094,Mirex - BG Corr,2385-85-5,C10Cl12,545.543
304095,Mirex (ng),2385-85-5,C10Cl12,545.543
304096,Mirex (mol),2385-85-5,C10Cl12,545.543
304097,Parathion-ethyl - BG Corr,56-38-2,C10H14NO5PS,291.263
304098,Parathion-ethyl (ng),56-38-2,C10H14NO5PS,291.263
304099,Parathion-ethyl (mol),56-38-2,C10H14NO5PS,291.263
304100,Parathion-methyl - BG Corr,298-00-0,C8H10NO5PS,263.209
304101,Parathion-methyl (ng),298-00-0,C8H10NO5PS,263.209
304102,Parathion-methyl (mol),298-00-0,C8H10NO5PS,263.209
304103,Pentachloronitrobenzene - BG Corr,82-68-8,C6Cl5NO2,295.335
304104,Pentachloronitrobenzene (ng),82-68-8,C6Cl5NO2,295.335
304105,Pentachloronitrobenzene (mol),82-68-8,C6Cl5NO2,295.335
304106,Simazine - BG Corr,122-34-9,C7H12ClN5,201.657
304107,Simazine (ng),122-34-9,C7H12ClN5,201.657
304108,Simazine (mol),122-34-9,C7H12ClN5,201.657
304109,trans-Nonachlor - BG Corr,39765-80-5,C10H5Cl9,444.224
304110,trans-Nonachlor (ng),39765-80-5,C10H5Cl9,444.224
304111,trans-Nonachlor (mol),39765-80-5,C10H5Cl9,444.224
